method,method_label,iteration,point_idx,global_id,v0_mean,tau,A,R_safety,density,flow_ratio,y_simulated,y_std,dist_to_bound,is_boundary
M3_KMeans,M3: KMeans Pool,2,14,M3_KMeans_i2_p14,1.5309,0.3835,35.6731,1.4307,0.8302,0.4678,11.9252,4.3252,0.0644,NO
M3_KMeans,M3: KMeans Pool,2,15,M3_KMeans_i2_p15,0.9339,0.7226,35.9651,1.4279,0.8575,0.4571,20.8445,2.8203,0.0858,NO
M3_KMeans,M3: KMeans Pool,2,16,M3_KMeans_i2_p16,0.8121,0.3578,21.9018,1.1995,0.8424,0.0469,15.0402,1.4303,0.0151,YES
M3_KMeans,M3: KMeans Pool,2,17,M3_KMeans_i2_p17,1.5798,0.3039,27.7002,0.9429,0.1265,0.4682,6.6363,0.4225,0.0079,YES
M3_KMeans,M3: KMeans Pool,2,18,M3_KMeans_i2_p18,0.8626,0.7494,35.5075,0.9237,0.4501,0.4248,14.7225,1.6145,0.0782,NO
M3_KMeans,M3: KMeans Pool,2,19,M3_KMeans_i2_p19,0.9231,0.7105,13.3311,1.5155,0.8017,0.4505,17.2481,3.0602,0.0989,NO
M3_KMeans,M3: KMeans Pool,2,20,M3_KMeans_i2_p20,1.5672,0.6820,29.9165,1.4769,0.9417,0.4233,11.4866,2.6717,0.0410,YES
M3_KMeans,M3: KMeans Pool,3,1,M3_KMeans_i3_p1,0.9055,0.7445,35.5064,0.9432,0.1753,0.4363,14.1440,2.8124,0.0837,NO
M3_KMeans,M3: KMeans Pool,3,2,M3_KMeans_i3_p2,0.9590,0.5146,34.1478,1.5095,0.9185,0.4618,16.1055,2.7304,0.0765,NO
M3_KMeans,M3: KMeans Pool,3,3,M3_KMeans_i3_p3,0.9297,0.3625,24.8929,0.8878,0.9213,0.4105,14.6330,1.2671,0.0875,NO
M3_KMeans,M3: KMeans Pool,3,4,M3_KMeans_i3_p4,0.9041,0.7189,16.6216,1.4372,0.8925,0.4619,16.9881,3.4068,0.0761,NO
M3_KMeans,M3: KMeans Pool,3,5,M3_KMeans_i3_p5,0.8491,0.3509,33.6407,1.2284,0.1899,0.4438,14.5142,1.5552,0.0614,NO
M3_KMeans,M3: KMeans Pool,3,6,M3_KMeans_i3_p6,0.8899,0.3445,10.2156,0.8976,0.1952,0.0069,12.8208,1.1960,0.0072,YES
M3_KMeans,M3: KMeans Pool,3,7,M3_KMeans_i3_p7,1.5370,0.7216,35.0360,0.9892,0.8977,0.4474,10.3798,1.7859,0.0787,NO
M3_KMeans,M3: KMeans Pool,3,8,M3_KMeans_i3_p8,1.0447,0.7458,12.5408,0.9736,0.1344,0.4637,10.7063,1.3318,0.0382,YES
M3_KMeans,M3: KMeans Pool,3,9,M3_KMeans_i3_p9,1.4845,0.6950,29.5381,1.4438,0.9504,0.4453,12.7728,4.2109,0.0552,NO
M3_KMeans,M3: KMeans Pool,3,10,M3_KMeans_i3_p10,0.8381,0.4427,34.2368,1.1778,0.1495,0.0489,13.2025,1.2891,0.0476,YES
M3_KMeans,M3: KMeans Pool,3,11,M3_KMeans_i3_p11,0.9823,0.3967,14.1882,1.4311,0.9401,0.4175,16.7068,5.4682,0.0666,NO
M3_KMeans,M3: KMeans Pool,3,12,M3_KMeans_i3_p12,0.9820,0.7489,35.7438,1.3416,0.9153,0.4470,17.3209,3.9063,0.0941,NO
M3_KMeans,M3: KMeans Pool,3,13,M3_KMeans_i3_p13,1.4775,0.4380,34.1602,1.0337,0.9247,0.4658,9.7630,1.4115,0.0683,NO
M3_KMeans,M3: KMeans Pool,3,14,M3_KMeans_i3_p14,0.9936,0.7145,14.0533,0.9644,0.9268,0.4521,15.8505,3.2813,0.0813,NO
M3_KMeans,M3: KMeans Pool,3,15,M3_KMeans_i3_p15,1.0101,0.7625,16.4673,1.3784,0.1465,0.0557,12.5400,1.0483,0.0516,NO
M3_KMeans,M3: KMeans Pool,3,16,M3_KMeans_i3_p16,0.8344,0.3763,12.9943,1.0364,0.2251,0.4373,13.8786,0.9083,0.0430,YES
M3_KMeans,M3: KMeans Pool,3,17,M3_KMeans_i3_p17,1.1021,0.6803,13.6647,1.5477,0.2196,0.4459,11.7836,2.0447,0.0654,NO
M3_KMeans,M3: KMeans Pool,3,18,M3_KMeans_i3_p18,0.8994,0.3378,35.1846,1.3061,0.8718,0.4524,16.7006,3.9120,0.0756,NO
M3_KMeans,M3: KMeans Pool,3,19,M3_KMeans_i3_p19,1.4362,0.3757,30.5563,1.5118,0.9144,0.4443,13.9007,5.6244,0.0951,NO
M3_KMeans,M3: KMeans Pool,3,20,M3_KMeans_i3_p20,0.8519,0.6954,37.5963,1.5033,0.3326,0.4558,14.9265,1.4713,0.0649,NO
M4_MC_Batch,M4: MC Batch,1,1,M4_MC_Batch_i1_p1,1.1022,0.3526,27.0182,1.2811,0.4943,0.2793,11.7420,2.2910,0.1053,NO
M4_MC_Batch,M4: MC Batch,1,2,M4_MC_Batch_i1_p2,1.4705,0.6027,10.9763,1.4821,0.8421,0.3401,11.0644,3.3938,0.0325,YES
M4_MC_Batch,M4: MC Batch,1,3,M4_MC_Batch_i1_p3,1.2220,0.7835,39.7860,1.3609,0.3059,0.2854,10.7844,1.3293,0.0071,YES
M4_MC_Batch,M4: MC Batch,1,4,M4_MC_Batch_i1_p4,0.8137,0.7942,27.3341,1.3664,0.2508,0.4557,16.1650,1.5295,0.0116,YES
M4_MC_Batch,M4: MC Batch,1,5,M4_MC_Batch_i1_p5,0.8187,0.5587,10.0192,1.4673,0.7624,0.4942,19.5767,3.9158,0.0006,YES
M4_MC_Batch,M4: MC Batch,1,6,M4_MC_Batch_i1_p6,0.8202,0.6520,13.8035,1.3592,0.9942,0.3377,18.1268,2.9951,0.0064,YES
M4_MC_Batch,M4: MC Batch,1,7,M4_MC_Batch_i1_p7,0.8098,0.3225,33.7345,1.0252,0.8813,0.4578,15.5871,1.8192,0.0122,YES
M4_MC_Batch,M4: MC Batch,1,8,M4_MC_Batch_i1_p8,0.8051,0.5044,34.4730,1.5272,0.7131,0.3759,19.7567,7.2425,0.0064,YES
M4_MC_Batch,M4: MC Batch,1,9,M4_MC_Batch_i1_p9,1.4154,0.4983,35.1065,0.9802,0.4052,0.3718,8.6054,0.7919,0.1631,NO
M4_MC_Batch,M4: MC Batch,1,10,M4_MC_Batch_i1_p10,1.1527,0.6373,39.6264,1.1927,0.2172,0.4274,10.4771,0.9801,0.0125,YES
M4_MC_Batch,M4: MC Batch,1,11,M4_MC_Batch_i1_p11,1.0311,0.6781,37.8401,1.3255,0.5204,0.1161,13.4975,1.7924,0.0720,NO
M4_MC_Batch,M4: MC Batch,1,12,M4_MC_Batch_i1_p12,0.8478,0.3610,37.7474,1.3424,0.9129,0.4804,24.6670,8.3177,0.0392,YES
M4_MC_Batch,M4: MC Batch,1,13,M4_MC_Batch_i1_p13,0.8862,0.3030,25.6212,1.2215,0.9481,0.0048,14.7675,2.1853,0.0060,YES
M4_MC_Batch,M4: MC Batch,1,14,M4_MC_Batch_i1_p14,0.8055,0.7797,22.9118,1.4257,0.5620,0.2903,17.2226,3.9808,0.0069,YES
M4_MC_Batch,M4: MC Batch,1,15,M4_MC_Batch_i1_p15,0.8031,0.6261,19.8647,0.8498,0.7224,0.4676,16.6764,1.8662,0.0038,YES
M4_MC_Batch,M4: MC Batch,1,16,M4_MC_Batch_i1_p16,0.8003,0.7431,25.0801,1.5936,0.9032,0.2194,18.7739,1.8024,0.0004,YES
M4_MC_Batch,M4: MC Batch,1,17,M4_MC_Batch_i1_p17,0.8191,0.3802,28.5801,1.2577,0.8430,0.4845,16.7772,2.7441,0.0239,YES
M4_MC_Batch,M4: MC Batch,1,18,M4_MC_Batch_i1_p18,0.8109,0.5944,23.6455,1.1267,0.9551,0.3721,17.9286,2.4850,0.0136,YES
M4_MC_Batch,M4: MC Batch,1,19,M4_MC_Batch_i1_p19,1.1671,0.6207,10.1223,0.8026,0.5811,0.3262,10.1865,0.8785,0.0032,YES
M4_MC_Batch,M4: MC Batch,1,20,M4_MC_Batch_i1_p20,0.8959,0.7063,12.2207,0.9283,0.2153,0.3524,12.8667,1.6472,0.0740,NO
M4_MC_Batch,M4: MC Batch,2,1,M4_MC_Batch_i2_p1,1.4658,0.6334,14.6920,1.3913,0.6103,0.4996,9.7672,2.0031,0.0008,YES
M4_MC_Batch,M4: MC Batch,2,2,M4_MC_Batch_i2_p2,0.9192,0.4081,19.8244,1.5308,0.3112,0.4491,15.4594,3.3075,0.0865,NO
M4_MC_Batch,M4: MC Batch,2,3,M4_MC_Batch_i2_p3,1.3962,0.7347,17.0248,1.2655,0.3013,0.4622,9.2783,0.9944,0.0756,NO
M4_MC_Batch,M4: MC Batch,2,4,M4_MC_Batch_i2_p4,0.8504,0.6939,19.8006,0.9785,0.6345,0.2216,14.9829,1.2366,0.0630,NO
M4_MC_Batch,M4: MC Batch,2,5,M4_MC_Batch_i2_p5,1.2220,0.7835,39.7860,1.3609,0.3059,0.2854,10.3228,1.7583,0.0071,YES
M4_MC_Batch,M4: MC Batch,2,6,M4_MC_Batch_i2_p6,0.8346,0.7763,17.0573,1.2522,0.9620,0.3916,18.7759,3.5482,0.0422,YES
M4_MC_Batch,M4: MC Batch,2,7,M4_MC_Batch_i2_p7,1.1428,0.6752,16.0411,1.2850,0.4032,0.3741,12.1075,2.7200,0.2014,NO
M4_MC_Batch,M4: MC Batch,2,8,M4_MC_Batch_i2_p8,1.2917,0.3068,12.4968,1.5928,0.3560,0.0094,9.5614,1.2575,0.0090,YES
M4_MC_Batch,M4: MC Batch,2,9,M4_MC_Batch_i2_p9,0.8137,0.7942,27.3341,1.3664,0.2508,0.4557,15.6406,1.6537,0.0116,YES
M4_MC_Batch,M4: MC Batch,2,10,M4_MC_Batch_i2_p10,0.8187,0.5587,10.0192,1.4673,0.7624,0.4942,18.6054,3.0715,0.0006,YES
M4_MC_Batch,M4: MC Batch,2,11,M4_MC_Batch_i2_p11,0.8149,0.7201,16.8162,0.8572,0.5992,0.2636,15.3397,0.9338,0.0187,YES
M4_MC_Batch,M4: MC Batch,2,12,M4_MC_Batch_i2_p12,0.8051,0.5044,34.4730,1.5272,0.7131,0.3759,18.4339,2.4470,0.0064,YES
M4_MC_Batch,M4: MC Batch,2,13,M4_MC_Batch_i2_p13,0.8802,0.6666,38.7591,1.5652,0.9757,0.4448,18.5748,2.2075,0.0270,YES
M4_MC_Batch,M4: MC Batch,2,14,M4_MC_Batch_i2_p14,1.5126,0.7003,11.4485,1.4173,0.2705,0.2986,7.8250,0.8746,0.0483,YES
M4_MC_Batch,M4: MC Batch,2,15,M4_MC_Batch_i2_p15,1.4942,0.4417,20.2119,1.3187,0.4269,0.4441,8.8638,1.4754,0.1117,NO
M4_MC_Batch,M4: MC Batch,2,16,M4_MC_Batch_i2_p16,0.8003,0.7431,25.0801,1.5936,0.9032,0.2194,20.8182,3.6516,0.0004,YES
M4_MC_Batch,M4: MC Batch,2,17,M4_MC_Batch_i2_p17,0.8183,0.5333,32.9185,1.3000,0.4409,0.1747,14.9250,1.4769,0.0229,YES
M4_MC_Batch,M4: MC Batch,2,18,M4_MC_Batch_i2_p18,1.1007,0.6827,39.4451,1.0358,0.1293,0.1344,9.9475,0.7983,0.0185,YES
M4_MC_Batch,M4: MC Batch,2,19,M4_MC_Batch_i2_p19,1.1032,0.5822,32.6465,1.2397,0.3046,0.1233,10.5811,1.2689,0.2274,NO
M4_MC_Batch,M4: MC Batch,2,20,M4_MC_Batch_i2_p20,0.8276,0.6391,21.3847,1.3087,0.3481,0.2070,15.0710,1.1906,0.0345,YES
M4_MC_Batch,M4: MC Batch,3,1,M4_MC_Batch_i3_p1,0.9971,0.6577,18.9545,0.9577,0.4131,0.3707,13.3325,1.2671,0.1971,NO
M4_MC_Batch,M4: MC Batch,3,2,M4_MC_Batch_i3_p2,1.2150,0.6319,29.1246,1.2033,0.5823,0.1003,10.3674,0.9490,0.2006,NO
M4_MC_Batch,M4: MC Batch,3,3,M4_MC_Batch_i3_p3,0.9520,0.3292,38.6540,1.2501,0.1536,0.3269,12.3300,1.3158,0.0449,YES
M4_MC_Batch,M4: MC Batch,3,4,M4_MC_Batch_i3_p4,0.8187,0.5587,10.0192,1.4673,0.7624,0.4942,18.2731,4.3930,0.0006,YES
M4_MC_Batch,M4: MC Batch,3,5,M4_MC_Batch_i3_p5,0.8098,0.3225,33.7345,1.0252,0.8813,0.4578,15.5871,1.8192,0.0122,YES
M4_MC_Batch,M4: MC Batch,3,6,M4_MC_Batch_i3_p6,0.8051,0.5044,34.4730,1.5272,0.7131,0.3759,19.7567,7.2425,0.0064,YES
M4_MC_Batch,M4: MC Batch,3,7,M4_MC_Batch_i3_p7,1.2757,0.6676,39.9645,0.8229,0.4681,0.1294,8.9218,0.5402,0.0012,YES
M4_MC_Batch,M4: MC Batch,3,8,M4_MC_Batch_i3_p8,1.1282,0.5049,16.5552,1.0626,0.1606,0.0582,10.2800,0.9852,0.0673,NO
M4_MC_Batch,M4: MC Batch,3,9,M4_MC_Batch_i3_p9,0.8802,0.6666,38.7591,1.5652,0.9757,0.4448,18.0171,2.5607,0.0270,YES
M4_MC_Batch,M4: MC Batch,3,10,M4_MC_Batch_i3_p10,0.8854,0.6567,27.1625,0.8045,0.5249,0.1117,13.5828,0.6920,0.0056,YES
M4_MC_Batch,M4: MC Batch,3,11,M4_MC_Batch_i3_p11,0.8710,0.3789,36.7494,1.5552,0.1413,0.2940,14.1638,1.6640,0.0459,YES
M4_MC_Batch,M4: MC Batch,3,12,M4_MC_Batch_i3_p12,1.5949,0.4111,37.0990,1.2355,0.3326,0.0274,7.2070,0.9083,0.0064,YES
M4_MC_Batch,M4: MC Batch,3,13,M4_MC_Batch_i3_p13,0.8478,0.3610,37.7474,1.3424,0.9129,0.4804,19.1911,5.6566,0.0392,YES
M4_MC_Batch,M4: MC Batch,3,14,M4_MC_Batch_i3_p14,0.8416,0.4680,21.1737,1.3319,0.2812,0.3443,14.1613,1.0708,0.0520,NO
M4_MC_Batch,M4: MC Batch,3,15,M4_MC_Batch_i3_p15,1.0950,0.4725,31.0350,1.1115,0.6986,0.3248,11.5957,1.6321,0.2988,NO
M4_MC_Batch,M4: MC Batch,3,16,M4_MC_Batch_i3_p16,0.8071,0.6864,19.1933,1.3478,0.7796,0.3857,21.4987,6.2603,0.0089,YES
M4_MC_Batch,M4: MC Batch,3,17,M4_MC_Batch_i3_p17,0.8003,0.7431,25.0801,1.5936,0.9032,0.2194,19.6755,3.0765,0.0004,YES
M4_MC_Batch,M4: MC Batch,3,18,M4_MC_Batch_i3_p18,0.9327,0.3701,23.7816,0.8386,0.1179,0.4891,12.3650,1.7374,0.0199,YES
M4_MC_Batch,M4: MC Batch,3,19,M4_MC_Batch_i3_p19,0.8597,0.3644,12.9919,1.2402,0.6704,0.4595,15.9213,1.7651,0.0746,NO
M4_MC_Batch,M4: MC Batch,3,20,M4_MC_Batch_i3_p20,0.8346,0.7763,17.0573,1.2522,0.9620,0.3916,21.9521,5.8895,0.0422,YES
M5_Coreset,M5: Coreset,1,1,M5_Coreset_i1_p1,0.8094,0.7475,38.7962,0.9665,0.7921,0.4620,16.4611,1.2925,0.0117,YES
M5_Coreset,M5: Coreset,1,2,M5_Coreset_i1_p2,1.5892,0.7282,11.7814,1.4992,0.5735,0.0455,7.4306,0.1408,0.0135,YES
M5_Coreset,M5: Coreset,1,3,M5_Coreset_i1_p3,0.8348,0.4218,12.3921,0.8054,0.1234,0.1579,14.5225,2.5409,0.0068,YES
M5_Coreset,M5: Coreset,1,4,M5_Coreset_i1_p4,1.5944,0.3477,36.7095,1.4001,0.1247,0.4047,7.1100,0.5449,0.0070,YES
M5_Coreset,M5: Coreset,1,5,M5_Coreset_i1_p5,0.9462,0.3331,14.0380,1.4435,0.9679,0.4243,17.0333,3.0020,0.0357,YES
M5_Coreset,M5: Coreset,1,6,M5_Coreset_i1_p6,0.8478,0.6395,38.9773,1.5073,0.2501,0.0149,13.8869,1.7340,0.0297,YES
M5_Coreset,M5: Coreset,1,7,M5_Coreset_i1_p7,1.5730,0.7490,12.2342,0.8713,0.2140,0.4547,7.2400,0.4657,0.0338,YES
M5_Coreset,M5: Coreset,1,8,M5_Coreset_i1_p8,1.5068,0.3501,39.1121,0.8056,0.9805,0.4210,8.5279,0.8413,0.0070,YES
M5_Coreset,M5: Coreset,1,9,M5_Coreset_i1_p9,1.0024,0.7669,12.2580,1.5959,0.3369,0.4722,12.7725,1.2822,0.0051,YES
M5_Coreset,M5: Coreset,1,10,M5_Coreset_i1_p10,0.8268,0.7622,13.4277,0.9609,0.9865,0.1444,16.6923,1.8529,0.0150,YES
M5_Coreset,M5: Coreset,1,11,M5_Coreset_i1_p11,0.9098,0.3353,38.5925,0.8730,0.7708,0.0301,12.4652,0.7209,0.0469,YES
M5_Coreset,M5: Coreset,1,12,M5_Coreset_i1_p12,1.5819,0.6075,26.4174,1.4877,0.9987,0.4969,13.4595,4.5980,0.0014,YES
M5_Coreset,M5: Coreset,1,13,M5_Coreset_i1_p13,0.8173,0.3075,18.1517,1.5975,0.3573,0.0923,14.8341,0.8598,0.0032,YES
M5_Coreset,M5: Coreset,1,14,M5_Coreset_i1_p14,0.8369,0.4611,35.1031,1.5442,0.3455,0.4809,18.0195,4.1371,0.0382,YES
M5_Coreset,M5: Coreset,1,15,M5_Coreset_i1_p15,0.9519,0.7674,39.2543,1.0664,0.9418,0.0133,13.5336,1.5375,0.0249,YES
M5_Coreset,M5: Coreset,1,16,M5_Coreset_i1_p16,0.9400,0.3183,31.0003,0.8373,0.1719,0.4597,11.8930,0.9271,0.0367,YES
M5_Coreset,M5: Coreset,1,17,M5_Coreset_i1_p17,0.9314,0.7238,39.0188,0.8463,0.1270,0.2234,12.7550,1.3936,0.0300,YES
M5_Coreset,M5: Coreset,1,18,M5_Coreset_i1_p18,1.0609,0.3358,12.9422,1.3901,0.1663,0.4853,10.5470,0.6583,0.0294,YES
M5_Coreset,M5: Coreset,1,19,M5_Coreset_i1_p19,0.9061,0.6902,27.3414,1.5720,0.9289,0.3458,18.1746,2.4033,0.0351,YES
M5_Coreset,M5: Coreset,1,20,M5_Coreset_i1_p20,1.4095,0.7981,13.2398,0.8458,0.9840,0.4789,11.6212,2.4362,0.0038,YES
M5_Coreset,M5: Coreset,2,1,M5_Coreset_i2_p1,0.8198,0.3451,21.9194,1.1070,0.9980,0.4994,17.8848,2.1053,0.0011,YES
M5_Coreset,M5: Coreset,2,2,M5_Coreset_i2_p2,0.9957,0.7872,10.9464,0.8593,0.1606,0.0010,11.9720,1.8604,0.0019,YES
M5_Coreset,M5: Coreset,2,3,M5_Coreset_i2_p3,1.5670,0.7327,39.3185,1.5013,0.5797,0.4498,10.3776,1.4648,0.0227,YES
M5_Coreset,M5: Coreset,2,4,M5_Coreset_i2_p4,0.8607,0.3245,36.2337,1.5323,0.2231,0.1051,14.0643,1.5856,0.0489,YES
M5_Coreset,M5: Coreset,2,5,M5_Coreset_i2_p5,0.9519,0.7674,39.2543,1.0664,0.9418,0.0133,13.4488,1.5871,0.0249,YES
M5_Coreset,M5: Coreset,2,6,M5_Coreset_i2_p6,1.4095,0.7981,13.2398,0.8458,0.9840,0.4789,10.7305,2.0884,0.0038,YES
M5_Coreset,M5: Coreset,2,7,M5_Coreset_i2_p7,0.8102,0.7107,10.1304,1.5814,0.4196,0.3563,17.1873,1.8438,0.0043,YES
M5_Coreset,M5: Coreset,2,8,M5_Coreset_i2_p8,1.5811,0.3174,37.1027,1.3754,0.9702,0.1106,8.3506,1.3665,0.0236,YES
M5_Coreset,M5: Coreset,2,9,M5_Coreset_i2_p9,0.8635,0.6133,32.1037,0.9423,0.1301,0.3971,13.4763,2.1583,0.0334,YES
M5_Coreset,M5: Coreset,2,10,M5_Coreset_i2_p10,0.8803,0.3699,14.5050,0.8448,0.9962,0.0216,13.1797,0.5441,0.0042,YES
M5_Coreset,M5: Coreset,2,11,M5_Coreset_i2_p11,0.8497,0.7811,32.7034,1.4079,0.9714,0.4913,23.4893,8.1186,0.0174,YES
M5_Coreset,M5: Coreset,2,12,M5_Coreset_i2_p12,1.5882,0.3037,23.4388,0.8189,0.9075,0.4948,8.0685,0.9120,0.0074,YES
M5_Coreset,M5: Coreset,2,13,M5_Coreset_i2_p13,1.1170,0.7822,34.6087,1.5927,0.2586,0.0680,11.0388,1.4228,0.0091,YES
M5_Coreset,M5: Coreset,2,14,M5_Coreset_i2_p14,0.8629,0.3438,10.3954,0.8865,0.2439,0.2650,13.1986,1.0739,0.0132,YES
M5_Coreset,M5: Coreset,2,15,M5_Coreset_i2_p15,1.5526,0.3365,18.2816,1.5556,0.8544,0.4577,12.1358,3.3935,0.0555,NO
M5_Coreset,M5: Coreset,2,16,M5_Coreset_i2_p16,0.8734,0.3171,39.4473,0.8475,0.4579,0.0363,12.6171,0.6448,0.0184,YES
M5_Coreset,M5: Coreset,2,17,M5_Coreset_i2_p17,0.8053,0.6263,19.6118,1.4611,0.9833,0.0683,16.1757,1.0896,0.0066,YES
M5_Coreset,M5: Coreset,2,18,M5_Coreset_i2_p18,0.9005,0.3512,25.8449,1.5880,0.2382,0.4928,13.9286,1.5184,0.0143,YES
M5_Coreset,M5: Coreset,2,19,M5_Coreset_i2_p19,1.3333,0.7186,10.8598,1.5324,0.9529,0.4448,15.2191,6.1456,0.0287,YES
M5_Coreset,M5: Coreset,2,20,M5_Coreset_i2_p20,1.0915,0.3087,37.2657,1.5846,0.9317,0.4978,14.2768,3.1647,0.0045,YES
M5_Coreset,M5: Coreset,3,1,M5_Coreset_i3_p1,0.8198,0.3451,21.9194,1.1070,0.9980,0.4994,17.1837,1.9929,0.0011,YES
M5_Coreset,M5: Coreset,3,2,M5_Coreset_i3_p2,0.9957,0.7872,10.9464,0.8593,0.1606,0.0010,11.7090,1.3890,0.0019,YES
M5_Coreset,M5: Coreset,3,3,M5_Coreset_i3_p3,1.5908,0.3969,38.0491,0.8871,0.8460,0.0018,7.4350,0.3925,0.0036,YES
M5_Coreset,M5: Coreset,3,4,M5_Coreset_i3_p4,1.1823,0.7352,33.2950,1.5242,0.1115,0.4799,10.5175,1.6646,0.0128,YES
M5_Coreset,M5: Coreset,3,5,M5_Coreset_i3_p5,1.5744,0.3602,12.6913,1.5995,0.1343,0.1215,7.0862,0.6207,0.0006,YES
M5_Coreset,M5: Coreset,3,6,M5_Coreset_i3_p6,0.8751,0.7546,32.3103,1.5831,0.9113,0.0632,15.4917,1.0042,0.0212,YES
M5_Coreset,M5: Coreset,3,7,M5_Coreset_i3_p7,1.5239,0.7830,17.0977,0.9025,0.9372,0.4521,9.3888,1.8718,0.0340,YES
M5_Coreset,M5: Coreset,3,8,M5_Coreset_i3_p8,0.8736,0.4054,35.2835,1.0299,0.1023,0.0268,12.9775,1.7774,0.0025,YES
M5_Coreset,M5: Coreset,3,9,M5_Coreset_i3_p9,1.5346,0.4604,31.4850,1.5035,0.9908,0.3683,11.5110,4.1460,0.0102,YES
M5_Coreset,M5: Coreset,3,10,M5_Coreset_i3_p10,0.8301,0.7942,39.1438,0.8939,0.5747,0.2669,15.6721,0.8652,0.0115,YES
M5_Coreset,M5: Coreset,3,11,M5_Coreset_i3_p11,0.8531,0.3920,11.3199,1.3764,0.1399,0.3746,14.2725,1.6374,0.0440,YES
M5_Coreset,M5: Coreset,3,12,M5_Coreset_i3_p12,0.8175,0.5549,11.7471,0.8197,0.9693,0.1118,15.3193,1.2403,0.0218,YES
M5_Coreset,M5: Coreset,3,13,M5_Coreset_i3_p13,1.5882,0.3037,23.4388,0.8189,0.9075,0.4948,7.9846,0.6903,0.0074,YES
M5_Coreset,M5: Coreset,3,14,M5_Coreset_i3_p14,0.8785,0.7234,14.1705,1.5227,0.8567,0.4335,19.0363,5.2531,0.0966,NO
M5_Coreset,M5: Coreset,3,15,M5_Coreset_i3_p15,1.3473,0.5973,38.2081,0.8081,0.1635,0.4877,8.4390,0.4117,0.0101,YES
M5_Coreset,M5: Coreset,3,16,M5_Coreset_i3_p16,1.0270,0.3060,10.7259,0.8157,0.2095,0.0457,10.4675,0.5277,0.0121,YES
M5_Coreset,M5: Coreset,3,17,M5_Coreset_i3_p17,0.8944,0.7153,23.5694,1.5291,0.1284,0.0186,12.9200,1.5699,0.0315,YES
M5_Coreset,M5: Coreset,3,18,M5_Coreset_i3_p18,0.8062,0.3333,37.8635,1.5179,0.8709,0.2149,20.6344,5.6290,0.0078,YES
M5_Coreset,M5: Coreset,3,19,M5_Coreset_i3_p19,0.8913,0.7307,10.8213,0.8067,0.6118,0.4896,14.5196,0.8459,0.0083,YES
M5_Coreset,M5: Coreset,3,20,M5_Coreset_i3_p20,0.8135,0.3285,38.7039,1.3133,0.2047,0.4021,13.9200,0.7375,0.0169,YES
M6_JointEnt,M6: Joint Entropy,1,1,M6_JointEnt_i1_p1,0.8080,0.7908,14.0357,0.9284,0.8763,0.4305,19.4106,2.6746,0.0100,YES
M6_JointEnt,M6: Joint Entropy,1,2,M6_JointEnt_i1_p2,0.8165,0.3319,37.0760,0.9198,0.1190,0.0555,15.2588,1.6169,0.0207,YES
M6_JointEnt,M6: Joint Entropy,1,3,M6_JointEnt_i1_p3,0.8009,0.7483,36.5791,1.4526,0.3746,0.4540,18.7968,3.1435,0.0012,YES
M6_JointEnt,M6: Joint Entropy,1,4,M6_JointEnt_i1_p4,1.5797,0.7994,11.6455,1.2961,0.6851,0.0144,7.8971,0.5621,0.0012,YES
M6_JointEnt,M6: Joint Entropy,1,5,M6_JointEnt_i1_p5,0.9481,0.3787,10.8927,1.4389,0.9476,0.4631,20.0087,5.4756,0.0298,YES
M6_JointEnt,M6: Joint Entropy,1,6,M6_JointEnt_i1_p6,1.2484,0.7632,38.9125,1.3720,0.9835,0.4938,18.6054,5.3183,0.0124,YES
M6_JointEnt,M6: Joint Entropy,1,7,M6_JointEnt_i1_p7,1.5714,0.7201,31.0125,0.8617,0.7448,0.4878,9.2884,1.7787,0.0244,YES
M6_JointEnt,M6: Joint Entropy,1,8,M6_JointEnt_i1_p8,0.8090,0.3637,36.0332,0.8777,0.9759,0.2676,15.6453,1.0566,0.0113,YES
M6_JointEnt,M6: Joint Entropy,1,9,M6_JointEnt_i1_p9,1.1709,0.7826,13.1037,1.5794,0.1673,0.0386,10.7030,1.5212,0.0258,YES
M6_JointEnt,M6: Joint Entropy,1,10,M6_JointEnt_i1_p10,0.9552,0.7892,29.0290,0.8334,0.9538,0.0081,13.1357,1.0824,0.0162,YES
M6_JointEnt,M6: Joint Entropy,1,11,M6_JointEnt_i1_p11,1.5990,0.4312,12.1005,1.5551,0.6310,0.4115,8.9150,2.1016,0.0013,YES
M6_JointEnt,M6: Joint Entropy,1,12,M6_JointEnt_i1_p12,1.0284,0.7476,31.1517,0.8657,0.1162,0.4201,10.8988,0.8171,0.0181,YES
M6_JointEnt,M6: Joint Entropy,1,13,M6_JointEnt_i1_p13,1.5621,0.3680,31.3926,1.5163,0.9864,0.0271,7.3708,0.1568,0.0152,YES
M6_JointEnt,M6: Joint Entropy,1,14,M6_JointEnt_i1_p14,0.8237,0.3284,14.6520,1.4988,0.6334,0.0791,14.9247,1.4653,0.0297,YES
M6_JointEnt,M6: Joint Entropy,1,15,M6_JointEnt_i1_p15,1.4811,0.3523,20.0922,0.8469,0.1295,0.4934,7.6525,0.7071,0.0131,YES
M6_JointEnt,M6: Joint Entropy,1,16,M6_JointEnt_i1_p16,1.5560,0.4541,39.9128,1.4242,0.3125,0.4887,8.4106,1.6289,0.0029,YES
M6_JointEnt,M6: Joint Entropy,1,17,M6_JointEnt_i1_p17,1.1223,0.3265,10.3256,1.3583,0.1068,0.0085,10.8150,1.4452,0.0076,YES
